WIFI_0_BSSID,WIFI_1_BSSID,WIFI_2_BSSID,WIFI_3_BSSID,WIFI_4_BSSID,WIFI_0_LEVEL,WIFI_1_LEVEL,WIFI_2_LEVEL,WIFI_3_LEVEL,WIFI_4_LEVEL,MAGNETIC_FIELD_uT,LOCATION,
f4:2e:7f:79:9c:d4,f4:2e:7f:79:9c:d5,f4:2e:7f:79:9c:d2,f4:2e:7f:79:9c:d3,f4:2e:7f:79:9c:d6,-49,-49,-50,-50,-50,39.78126534,outdoor,
f4:2e:7f:79:9c:d4,f4:2e:7f:79:9c:d5,f4:2e:7f:79:9c:d2,f4:2e:7f:79:9c:d3,f4:2e:7f:79:9c:d6,-49,-49,-50,-50,-50,46.48534925,outdoor,
f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:34,f4:2e:7f:79:a0:35,-52,-52,-52,-52,-52,48.22332184,outdoor,
f4:2e:7f:79:9c:d5,f4:2e:7f:79:9c:d6,f4:2e:7f:79:a0:26,f4:2e:7f:79:a0:22,f4:2e:7f:79:a0:23,-57,-57,-57,-57,-57,40.7142904,outdoor,
f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:35,f4:2e:7f:79:a0:34,-47,-47,-47,-47,-48,36.55392528,outdoor,
f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:34,f4:2e:7f:79:a0:35,-41,-41,-41,-41,-41,43.24683029,outdoor,
f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:34,f4:2e:7f:79:a0:35,-41,-41,-41,-41,-41,38.49170308,outdoor,
f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:34,f4:2e:7f:79:a0:35,-48,-48,-48,-48,-48,36.57008468,outdoor,
f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:34,f4:2e:7f:79:a0:35,-48,-48,-48,-48,-48,21.67369146,outdoor,
f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:34,f4:2e:7f:79:a0:35,-48,-48,-48,-48,-48,21.65597239,outdoor,
f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:34,f4:2e:7f:79:a0:35,-52,-52,-52,-52,-52,21.68903866,outdoor,
f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:34,f4:2e:7f:79:a0:35,-50,-51,-51,-51,-51,21.64500252,outdoor,
f4:2e:7f:79:9c:c5,f4:2e:7f:79:9c:d2,f4:2e:7f:79:9c:d3,f4:2e:7f:79:9c:d6,f4:2e:7f:79:9c:c2,-51,-52,-52,-52,-52,49.15380139,outdoor,
f4:2e:7f:79:9c:c5,f4:2e:7f:79:9c:d2,f4:2e:7f:79:9c:d3,f4:2e:7f:79:9c:d6,f4:2e:7f:79:9c:c2,-51,-52,-52,-52,-52,33.16778266,outdoor,
f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:34,f4:2e:7f:79:a0:35,f4:2e:7f:79:a0:36,-53,-53,-53,-53,-53,37.70381138,outdoor,
f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:34,f4:2e:7f:79:a0:35,f4:2e:7f:79:a0:36,-53,-53,-53,-53,-53,39.7193032,outdoor,
f4:2e:7f:79:a0:35,f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:34,-54,-55,-55,-55,-55,40.36958622,outdoor,
f4:2e:7f:79:9c:d2,f4:2e:7f:79:a0:36,f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,-52,-54,-55,-55,-55,35.11367735,outdoor,
f4:2e:7f:79:9c:d2,f4:2e:7f:79:a0:36,f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,-52,-54,-55,-55,-55,36.51952603,outdoor,
f4:2e:7f:79:9c:d2,f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:35,-45,-46,-46,-46,-46,37.33047783,outdoor,
f4:2e:7f:79:9c:d2,f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:35,-45,-46,-46,-46,-46,31.58915953,outdoor,
f4:2e:7f:79:a0:25,f4:2e:7f:79:a0:26,f4:2e:7f:79:a0:22,f4:2e:7f:79:a0:23,f4:2e:7f:79:a0:24,-44,-45,-45,-45,-45,30.4566292,outdoor,
f4:2e:7f:79:a0:25,f4:2e:7f:79:a0:26,f4:2e:7f:79:a0:22,f4:2e:7f:79:a0:23,f4:2e:7f:79:a0:24,-44,-45,-45,-45,-45,39.21635482,outdoor,
f4:2e:7f:79:a0:34,f4:2e:7f:79:a0:35,f4:2e:7f:79:a0:36,f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:32,-53,-53,-53,-54,-54,39.88508579,outdoor,
f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:34,f4:2e:7f:79:a0:35,-51,-52,-52,-52,-52,34.64766505,outdoor,
f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:34,f4:2e:7f:79:a0:35,-49,-49,-49,-49,-49,42.43624296,outdoor,
f4:2e:7f:79:9c:d3,f4:2e:7f:79:9c:d4,f4:2e:7f:79:9c:d5,f4:2e:7f:79:9c:d6,f4:2e:7f:79:a0:23,-51,-51,-51,-51,-52,27.41407586,outdoor,
f4:2e:7f:79:9c:d3,f4:2e:7f:79:9c:d4,f4:2e:7f:79:9c:d5,f4:2e:7f:79:9c:d6,f4:2e:7f:79:a0:23,-51,-51,-51,-51,-52,37.9698013,outdoor,
f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:d2,90:f6:52:60:d8:be,,-55,-55,-62,-83,,36.84683114,outdoor,
f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:d2,90:f6:52:60:d8:be,,-55,-55,-62,-83,,36.68442045,outdoor,
f4:2e:7f:79:a0:35,f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:34,-45,-46,-46,-46,-46,37.62531146,outdoor,
f4:2e:7f:79:a0:36,f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:34,-44,-45,-45,-45,-45,36.45557449,outdoor,
f4:2e:7f:79:a0:36,f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:34,-44,-45,-45,-45,-45,36.34186904,outdoor,
f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:35,f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:36,-45,-45,-45,-46,-46,33.76548762,outdoor,
f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:35,f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:36,-45,-45,-45,-46,-46,29.74367937,outdoor,
f4:2e:7f:79:a0:26,f4:2e:7f:79:a0:23,f4:2e:7f:79:a0:25,f4:2e:7f:79:a0:24,f4:2e:7f:79:a0:34,-52,-52,-52,-52,-60,35.88196286,outdoor,
f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:34,f4:2e:7f:79:a0:35,f4:2e:7f:79:a0:36,-56,-56,-56,-56,-56,39.3538308,outdoor,
f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:34,f4:2e:7f:79:a0:35,f4:2e:7f:79:a0:36,-56,-56,-56,-56,-56,38.74550283,outdoor,
f4:2e:7f:79:9c:c5,f4:2e:7f:79:9c:c6,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,-52,-52,-53,-54,-54,37.66330976,outdoor,
f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5,f4:2e:7f:79:a0:26,-57,-59,-59,-59,-60,38.95031547,outdoor,
f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5,f4:2e:7f:79:a0:26,-57,-59,-59,-59,-60,39.47633599,outdoor,
f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5,f4:2e:7f:79:9c:c6,-76,-76,-76,-76,-77,48.73480082,outdoor,
f4:2e:7f:79:a0:23,f4:2e:7f:79:a0:24,f4:2e:7f:79:a0:25,f4:2e:7f:79:a0:26,f4:2e:7f:79:9c:c5,-75,-75,-76,-77,-78,38.96070173,outdoor,
f4:2e:7f:79:9c:d2,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5,f4:2e:7f:79:9c:c6,f4:2e:7f:79:9c:c3,-60,-67,-67,-67,-70,42.34008287,outdoor,
f4:2e:7f:79:9c:d2,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5,f4:2e:7f:79:9c:c6,f4:2e:7f:79:9c:c3,-60,-67,-67,-67,-70,45.29720108,outdoor,
90:f6:52:60:d8:be,f4:2e:7f:79:9c:d2,f4:2e:7f:79:9c:d5,f4:2e:7f:79:9c:d6,f4:2e:7f:79:9c:d3,-81,-84,-84,-85,-86,44.20982132,outdoor,
90:f6:52:60:d8:be,f4:2e:7f:79:9c:d2,f4:2e:7f:79:9c:d5,f4:2e:7f:79:9c:d6,f4:2e:7f:79:9c:d3,-81,-84,-84,-85,-86,42.87804204,outdoor,
f4:2e:7f:79:a0:26,f4:2e:7f:79:a0:22,f4:2e:7f:79:a0:23,f4:2e:7f:79:a0:25,f4:2e:7f:79:a0:24,-81,-82,-82,-82,-82,45.56622659,outdoor,
f4:2e:7f:79:9c:d2,f4:2e:7f:79:a0:30,f4:2e:7f:79:a0:32,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:34,-85,-86,-86,-86,-86,37.33266703,outdoor,
f4:2e:7f:79:9c:d6,f4:2e:7f:79:9c:d5,f4:2e:7f:79:a0:33,f4:2e:7f:79:a0:34,f4:2e:7f:79:9c:d2,-85,-86,-86,-86,-87,29.30204434,outdoor,
f4:2e:7f:79:9c:d3,f4:2e:7f:79:9c:d4,f4:2e:7f:79:9c:d5,f4:2e:7f:79:9c:d6,f4:2e:7f:79:a0:22,-80,-80,-80,-80,-81,41.756869,outdoor,
f4:2e:7f:79:9c:d3,f4:2e:7f:79:9c:d4,f4:2e:7f:79:9c:d5,f4:2e:7f:79:9c:d6,f4:2e:7f:79:a0:22,-80,-80,-80,-80,-81,38.60587012,outdoor,
f4:2e:7f:79:9c:d3,f4:2e:7f:79:9c:d4,f4:2e:7f:79:9c:d5,f4:2e:7f:79:9c:d6,f4:2e:7f:79:9c:d2,-77,-77,-77,-77,-83,38.43500532,outdoor,
f4:2e:7f:79:9c:d2,f4:2e:7f:79:9c:d6,f4:2e:7f:79:9c:d3,f4:2e:7f:79:9c:d4,f4:2e:7f:79:9c:d5,-73,-80,-81,-81,-81,39.95392855,outdoor,
f4:2e:7f:79:9c:d2,f4:2e:7f:79:9c:d6,f4:2e:7f:79:9c:d3,f4:2e:7f:79:9c:d4,f4:2e:7f:79:9c:d5,-73,-80,-81,-81,-81,37.52080803,outdoor,
f4:2e:7f:79:9c:c6,f4:2e:7f:79:9c:c5,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:a0:26,-78,-79,-80,-80,-81,42.23363218,outdoor,
f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:d2,f4:2e:7f:79:a0:23,90:f6:52:60:d8:be,f4:2e:7f:79:9c:d5,-80,-81,-81,-81,-82,37.9343192,outdoor,
f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:d2,f4:2e:7f:79:a0:23,90:f6:52:60:d8:be,f4:2e:7f:79:9c:d5,-80,-81,-81,-81,-82,39.03033832,outdoor,
f4:2e:7f:79:9c:d3,f4:2e:7f:79:9c:d4,f4:2e:7f:79:9c:d2,f4:2e:7f:79:9c:d5,f4:2e:7f:79:9c:d6,-71,-71,-72,-72,-72,39.99383345,outdoor,
f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c6,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5,-66,-66,-67,-68,-68,38.713401,outdoor,
f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c6,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c5,-66,-66,-67,-68,-68,41.47817456,outdoor,
f4:2e:7f:79:9c:c5,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c6,-63,-64,-64,-64,-65,41.13116316,outdoor,
f4:2e:7f:79:9c:d2,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:d3,f4:2e:7f:79:9c:d4,-65,-65,-66,-71,-71,41.49980881,outdoor,
f4:2e:7f:79:9c:d2,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:d3,f4:2e:7f:79:9c:d4,-65,-65,-66,-71,-71,41.94547474,outdoor,
f4:2e:7f:79:9c:d2,f4:2e:7f:79:9c:d3,f4:2e:7f:79:9c:d4,f4:2e:7f:79:9c:d5,f4:2e:7f:79:9c:d6,-70,-72,-73,-73,-73,41.44126173,outdoor,
f4:2e:7f:79:9c:d2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:a0:25,f4:2e:7f:79:a0:26,-69,-70,-70,-72,-73,41.9741073,outdoor,
f4:2e:7f:79:9c:d2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:a0:25,f4:2e:7f:79:a0:26,-69,-70,-70,-72,-73,41.90132393,outdoor,
f4:2e:7f:79:9c:d3,f4:2e:7f:79:9c:d4,f4:2e:7f:79:9c:d5,f4:2e:7f:79:9c:d6,f4:2e:7f:79:9c:d2,-65,-66,-66,-66,-67,41.93265475,outdoor,
f4:2e:7f:79:9c:d3,f4:2e:7f:79:9c:d4,f4:2e:7f:79:9c:c6,f4:2e:7f:79:9c:d5,f4:2e:7f:79:9c:d6,-71,-71,-71,-72,-72,42.46836196,outdoor,
f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c6,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c5,-64,-64,-64,-65,-69,42.3143348,outdoor,
f4:2e:7f:79:9c:d2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c6,-67,-69,-69,-69,-72,42.57040068,outdoor,
f4:2e:7f:79:9c:d2,f4:2e:7f:79:9c:c3,f4:2e:7f:79:9c:c4,f4:2e:7f:79:9c:c2,f4:2e:7f:79:9c:c6,-67,-69,-69,-69,-72,43.01487439,outdoor,
f4:2e:7f:79:a4:65,f4:2e:7f:79:9c:c6,f4:2e:7f:79:a4:64,f4:2e:7f:79:9c:d4,f4:2e:7f:79:9c:d5,-69,-70,-70,-71,-71,44.10268281,outdoor,
f4:2e:7f:79:a4:65,f4:2e:7f:79:9c:c6,f4:2e:7f:79:a4:64,f4:2e:7f:79:9c:d4,f4:2e:7f:79:9c:d5,-69,-70,-70,-71,-71,44.00717937,outdoor,
f4:2e:7f:79:a4:65,f4:2e:7f:79:9c:c6,f4:2e:7f:79:a4:64,f4:2e:7f:79:9c:d4,f4:2e:7f:79:9c:d5,-69,-70,-70,-71,-71,40.72365575,outdoor,
f4:2e:7f:79:a4:65,f4:2e:7f:79:9c:c6,f4:2e:7f:79:a4:64,f4:2e:7f:79:9c:d4,f4:2e:7f:79:9c:d5,-69,-70,-70,-71,-71,38.98790377,outdoor,
f4:2e:7f:79:a4:65,f4:2e:7f:79:9c:c6,f4:2e:7f:79:a4:64,f4:2e:7f:79:9c:d4,f4:2e:7f:79:9c:d5,-69,-70,-70,-71,-71,40.6669555,outdoor,
f4:2e:7f:79:a4:62,f4:2e:7f:79:a4:74,f4:2e:7f:79:a4:75,f4:2e:7f:79:a4:63,f4:2e:7f:79:a4:64,-72,-75,-75,-76,-76,43.75445429,outdoor,
f4:2e:7f:79:a4:62,f4:2e:7f:79:a4:74,f4:2e:7f:79:a4:75,f4:2e:7f:79:a4:63,f4:2e:7f:79:a4:64,-72,-75,-75,-76,-76,45.27678819,outdoor,
f4:2e:7f:79:a4:62,f4:2e:7f:79:a4:74,f4:2e:7f:79:a4:75,f4:2e:7f:79:a4:63,f4:2e:7f:79:a4:64,-72,-75,-75,-76,-76,41.73529488,outdoor,
f4:2e:7f:79:a4:62,f4:2e:7f:79:a4:74,f4:2e:7f:79:a4:75,f4:2e:7f:79:a4:63,f4:2e:7f:79:a4:64,-72,-75,-75,-76,-76,41.11785771,outdoor,
f4:2e:7f:79:a4:62,f4:2e:7f:79:a4:74,f4:2e:7f:79:a4:75,f4:2e:7f:79:a4:63,f4:2e:7f:79:a4:64,-72,-75,-75,-76,-76,44.33194572,outdoor,
f4:2e:7f:79:a4:62,f4:2e:7f:79:a4:74,f4:2e:7f:79:a4:75,f4:2e:7f:79:a4:63,f4:2e:7f:79:a4:64,-72,-75,-75,-76,-76,44.37329167,outdoor,
f4:2e:7f:79:a4:73,f4:2e:7f:79:a4:74,f4:2e:7f:79:a4:75,f4:2e:7f:79:a4:76,f4:2e:7f:79:a4:72,-75,-75,-75,-76,-76,40.61454793,outdoor,
f4:2e:7f:79:a4:73,f4:2e:7f:79:a4:74,f4:2e:7f:79:a4:75,f4:2e:7f:79:a4:76,f4:2e:7f:79:a4:72,-75,-75,-75,-76,-76,36.56369523,outdoor,
00:be:3b:43:b6:b2,f4:2e:7f:79:a4:73,f4:2e:7f:79:a4:74,f4:2e:7f:79:a4:76,f4:2e:7f:79:a4:72,-75,-77,-77,-78,-78,38.09191059,outdoor,
,,,,,,,,,,39.93595336,outdoor,
,,,,,,,,,,38.48313475,outdoor,
